>dept>|>num>|>name>|>desc>|>req>
>ANTH>|> 111A>|>Aging in Cross-Cultural Perspective>|>Examines the meanings and social arrangements given to aging in a diversity of societies, including the U.S., India, Japan and China. Key themes include: the diverse ways people envision and organize the life course, scholarly and popular models of successful aging, the medicalization of aging in the U.S., cultural perspectives on dementia, and the ways national aging policies and laws are profoundly influenced by particular cultural models. Usually offered every third year.\nMs. Lamb>|>SS>
>ANTH>|> 111A>|>Aging in Cross-Cultural Perspective>|>Examines the meanings and social arrangements given to aging in a diversity of societies, including the U.S., India, Japan and China. Key themes include: the diverse ways people envision and organize the life course, scholarly and popular models of successful aging, the medicalization of aging in the U.S., cultural perspectives on dementia, and the ways national aging policies and laws are profoundly influenced by particular cultural models. Usually offered every third year.\nMs. Lamb>|>WI>
>ANTH>|> 111A>|>Aging in Cross-Cultural Perspective>|>Examines the meanings and social arrangements given to aging in a diversity of societies, including the U.S., India, Japan and China. Key themes include: the diverse ways people envision and organize the life course, scholarly and popular models of successful aging, the medicalization of aging in the U.S., cultural perspectives on dementia, and the ways national aging policies and laws are profoundly influenced by particular cultural models. Usually offered every third year.\nMs. Lamb>|>NW>
>ANTH>|> 112A>|>African Art and Aesthetics>|>The visual arts and aesthetics of sub-Saharan Africa and the African Diaspora, with attention to the spiritual, social, and cultural dimensions of art and performance. Special emphasis on the historical dynamism and cultural creativity of \"tradition-based\" and contemporary African artists. Usually offered every third year.\nMr. Auslander>|>CA>
>ANTH>|> 112A>|>African Art and Aesthetics>|>The visual arts and aesthetics of sub-Saharan Africa and the African Diaspora, with attention to the spiritual, social, and cultural dimensions of art and performance. Special emphasis on the historical dynamism and cultural creativity of \"tradition-based\" and contemporary African artists. Usually offered every third year.\nMr. Auslander>|>NW>
>ANTH>|> 112A>|>African Art and Aesthetics>|>The visual arts and aesthetics of sub-Saharan Africa and the African Diaspora, with attention to the spiritual, social, and cultural dimensions of art and performance. Special emphasis on the historical dynamism and cultural creativity of \"tradition-based\" and contemporary African artists. Usually offered every third year.\nMr. Auslander>|>SS>
>ANTH>|> 114B>|>Verbal Art and Cultural Performance>|>Cross-cultural and interdisciplinary study of genres of verbal art and oral performance. Complex social uses of verbal arts in festival, drama, ritual, dance, carnival, and spectacle. Difficulty of reconstructing original context of narrative, oratory, poetry, and epic. Usually offered every third year.\nMr. Parmentier>|>SS>
>ANTH>|> 115B>|>Space and Landscape>|>Human behavior is framed by and creates the spaces and landscapes in which we live. This seminar examines archaeological and ethnographic understandings of the relationships between culture, space, and landscapes through readings and technologies of spatial analysis such as GIS. Usually offered every second year.\nMr. Golden>|>SS>
>ANTH>|> 116A>|>Human Osteology>|>Junior and senior majors have priority for enrollment.\n\nSkeletal anatomy and application of forensic techniques to archaeological problems. Hands-on laboratory sessions focus on methods of estimating age, determining sex, assessing variability, distinguishing bone disorders, and identifying cultural and natural modifications to bony tissue. Case studies exemplify bioarchaeological approaches. Usually offered every second year.\nMr. Urcid>|>SN>
>ANTH>|> 116A>|>Human Osteology>|>Junior and senior majors have priority for enrollment.\n\nSkeletal anatomy and application of forensic techniques to archaeological problems. Hands-on laboratory sessions focus on methods of estimating age, determining sex, assessing variability, distinguishing bone disorders, and identifying cultural and natural modifications to bony tissue. Case studies exemplify bioarchaeological approaches. Usually offered every second year.\nMr. Urcid>|>SS>
